tanggal,stasiun,curah_hujan,suhu,kelembapan,tekanan_udara,kecepatan_angin,arah_angin,gelombang_signifikan,arus_laut,arah_arus_laut,latitude,longitude,forecast_num_1,forecast_num_2,forecast_num_3,forecast_num_4,forecast_num_5,forecast_num_6,forecast_num_7,intensitas_hujan,intensitas_forecast_1,intensitas_forecast_2,intensitas_forecast_3,intensitas_forecast_4,intensitas_forecast_5,intensitas_forecast_6,intensitas_forecast_7
2024-02-08,Stasiun Meteorologi Sangkapura,0.8,27.5,89.0,1013.79,6.0,277.0,0.21616,10.0,91.0,-5.8511,112.6578,0.69,0.55,0.79,0.92,1.1,0.97,0.92,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-09,Stasiun Meteorologi Juanda,0.3,28.7,81.0,1007.35,4.109479160363086,270.0,0.2218777767857143,2.19102,117.0,-7.37235119,112.7816993,0.24,0.3,0.23,0.22,0.26,0.32,0.21,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-09,Stasiun Meteorologi Perak 1,3.0,28.8,78.0,1007.12,4.109479160363086,270.0,0.2218777767857143,1.81109,114.0,-7.223150593,112.7240614,3.74,3.7,4.21,3.55,3.34,3.14,2.44,Tidak Hujan,Tidak Hujan,Tidak Hujan,Ringan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-09,Stasiun Meteorologi Maritim Tanjung Perak,0.8,29.4,77.0,1008.62,4.109479160363086,270.0,0.2218777767857143,1.81109,114.0,-7.204320905,112.7351022,0.44,0.32,0.45,0.42,0.43,0.53,0.64,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-09,Stasiun Meteorologi Trunojoyo,13.947431043807462,29.4,81.0,998.49,1.0,78.0,0.00099,2.0,142.0,-7.03976,113.914,14.93,17.61,22.12,18.84,20.44,26.35,35.56,Ringan,Ringan,Ringan,Sedang,Ringan,Sedang,Sedang,Sedang
2024-02-09,Stasiun Meteorologi Tuban,13.947431043807462,28.7,80.0,1002.42,4.109479160363086,270.0,0.2218777767857143,2.0,41.0,-6.8229,111.99177,17.66,25.07,30.95,28.95,30.17,16.37,15.71,Ringan,Ringan,Sedang,Sedang,Sedang,Sedang,Ringan,Ringan
2024-02-09,Stasiun Meteorologi Banyuwangi,6.8,27.5,80.0,1016.83,4.109479160363086,270.0,0.2218777767857143,8.0,124.0,-8.214848016,114.3553195,6.95,4.29,2.6,0.87,1.09,1.35,1.7,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-09,Stasiun Geofisika Pasuruan,13.947431043807462,27.50864055299539,77.54426774270117,1018.22,4.109479160363086,270.0,0.2218777767857143,1.0,96.0,-7.639341409,112.6882624,14.48,17.75,10.64,16.53,18.06,20.59,19.99,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Sedang,Ringan
2024-02-09,Stasiun Meteorologi Dhoho,2.3,29.1,75.0,1008.75,4.109479160363086,270.0,0.2218777767857143,17.0,73.0,-7.75487,111.9469,1.67,2.73,2.33,1.53,1.48,1.89,1.9,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-09,Stasiun Klimatologi Jawa Timur,0.8,25.6,82.0,1012.88,4.109479160363086,270.0,0.2218777767857143,1.0,96.0,-7.9008,112.5979,0.92,1.35,1.15,0.79,0.52,0.39,0.41,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-09,Stasiun Geofisika Malang,63.0,27.9,80.0,1011.56,4.109479160363086,270.0,0.2218777767857143,7.0,102.0,-8.15,112.45,56.52,41.85,52.81,58.78,46.24,54.64,52.04,Lebat,Lebat,Sedang,Lebat,Lebat,Sedang,Lebat,Lebat
2024-02-09,Stasiun Geofisika Nganjuk,1.0,24.1,88.0,1025.39,4.109479160363086,270.0,0.2218777767857143,6.0,73.0,-7.73486,111.76682,0.84,0.68,0.74,0.86,1.03,1.58,2.29,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-09,Stasiun Meteorologi Sangkapura,3.1,28.9,85.0,1015.6,3.0,257.0,0.04843,9.0,84.0,-5.8511,112.6578,2.87,3.16,3.77,3.73,2.85,3.49,3.53,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-10,Stasiun Meteorologi Juanda,7.8,27.1,88.0,1009.36,4.109479160363086,270.0,0.2218777767857143,1.87178,81.0,-7.37235119,112.7816993,7.02,6.02,4.84,7.4,8.3,5.16,6.58,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-10,Stasiun Meteorologi Perak 1,48.6,26.8,90.0,1005.22,4.109479160363086,270.0,0.2218777767857143,1.2362,104.0,-7.223150593,112.7240614,46.02,24.64,21.01,19.21,17.74,16.45,16.15,Sedang,Sedang,Sedang,Sedang,Ringan,Ringan,Ringan,Ringan
2024-02-10,Stasiun Meteorologi Maritim Tanjung Perak,32.6,27.3,88.0,1001.97,4.109479160363086,270.0,0.2218777767857143,1.2362,104.0,-7.204320905,112.7351022,35.33,33.12,30.01,37.73,44.0,40.6,53.78,Sedang,Sedang,Sedang,Sedang,Sedang,Sedang,Sedang,Lebat
2024-02-10,Stasiun Meteorologi Trunojoyo,0.6,27.3,90.0,1011.02,2.0,287.0,0.00218,3.0,116.0,-7.03976,113.914,0.59,0.55,0.58,0.38,0.36,0.44,0.52,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-10,Stasiun Meteorologi Tuban,22.8,27.3,88.0,1006.22,4.109479160363086,270.0,0.2218777767857143,5.0,120.0,-6.8229,111.99177,16.91,20.44,36.21,41.64,16.77,14.95,15.5,Sedang,Ringan,Sedang,Sedang,Sedang,Ringan,Ringan,Ringan
2024-02-10,Stasiun Meteorologi Banyuwangi,16.2,27.1,82.0,1002.89,4.109479160363086,270.0,0.2218777767857143,13.0,101.0,-8.214848016,114.3553195,17.69,6.37,4.41,4.63,4.82,4.5,5.0,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-10,Stasiun Geofisika Pasuruan,41.2,21.7,97.0,1006.77,4.109479160363086,270.0,0.2218777767857143,2.0,91.0,-7.639341409,112.6882624,41.44,39.59,51.68,51.56,63.43,55.17,58.41,Sedang,Sedang,Sedang,Lebat,Lebat,Lebat,Lebat,Lebat
2024-02-10,Stasiun Meteorologi Dhoho,97.0,27.2,87.0,1004.59,4.109479160363086,270.0,0.2218777767857143,21.0,82.0,-7.75487,111.9469,111.13,82.08,118.71,138.71,182.31,202.28,252.34,Lebat,Sangat Lebat,Lebat,Sangat Lebat,Sangat Lebat,Sangat Lebat,Sangat Lebat,Sangat Lebat
2024-02-10,Stasiun Klimatologi Jawa Timur,17.5,24.1,90.0,1018.44,4.109479160363086,270.0,0.2218777767857143,2.0,91.0,-7.9008,112.5979,6.27,7.09,8.46,3.9,2.75,2.82,2.7,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-10,Stasiun Geofisika Malang,3.0,26.4,87.0,1014.41,4.109479160363086,270.0,0.2218777767857143,9.0,110.0,-8.15,112.45,2.2,1.73,1.95,2.51,2.14,2.49,3.67,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-10,Stasiun Geofisika Nganjuk,9.5,22.7,92.0,1009.96,4.109479160363086,270.0,0.2218777767857143,6.0,102.0,-7.73486,111.76682,7.19,9.28,8.21,7.87,5.29,2.6,2.58,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan
2024-02-10,Stasiun Meteorologi Sangkapura,0.1,26.9,92.0,1017.4,7.0,283.0,0.19365,13.0,90.0,-5.8511,112.6578,0.06,0.02,0.02,0.02,0.02,0.01,0.02,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-11,Stasiun Meteorologi Juanda,0.2,26.2,90.0,1010.39,4.109479160363086,270.0,0.2218777767857143,5.19087,13.0,-7.37235119,112.7816993,0.33,0.43,0.23,0.2,0.28,0.22,0.25,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-11,Stasiun Meteorologi Perak 1,7.7,26.7,87.0,1005.69,4.109479160363086,270.0,0.2218777767857143,1.70024,62.0,-7.223150593,112.7240614,8.81,11.12,8.95,5.72,3.93,3.36,3.0,Ringan,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-11,Stasiun Meteorologi Maritim Tanjung Perak,9.5,27.6,84.0,1017.62,4.109479160363086,270.0,0.2218777767857143,1.70024,62.0,-7.204320905,112.7351022,9.13,6.8,5.25,3.71,3.41,4.67,3.54,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan,Ringan,Tidak Hujan
2024-02-11,Stasiun Meteorologi Trunojoyo,11.1,27.9,86.0,1012.69,3.0,266.0,0.00516,3.0,112.0,-7.03976,113.914,10.2,10.87,8.18,9.9,9.67,8.87,7.91,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-11,Stasiun Meteorologi Tuban,15.5,27.6,83.0,1004.81,4.109479160363086,270.0,0.2218777767857143,7.0,125.0,-6.8229,111.99177,15.91,12.42,13.33,8.36,5.99,7.15,4.97,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-11,Stasiun Meteorologi Banyuwangi,1.4,27.8,79.0,1009.05,4.109479160363086,270.0,0.2218777767857143,14.0,112.0,-8.214848016,114.3553195,1.4,1.46,1.18,1.52,1.33,0.8,0.61,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-11,Stasiun Geofisika Pasuruan,13.947431043807462,22.4,92.0,1005.62,4.109479160363086,270.0,0.2218777767857143,1.0,37.0,-7.639341409,112.6882624,10.58,14.45,10.83,9.78,8.85,7.91,9.63,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-11,Stasiun Meteorologi Dhoho,2.5,27.8,82.0,1003.09,4.109479160363086,270.0,0.2218777767857143,17.0,80.0,-7.75487,111.9469,1.85,1.57,2.21,3.24,2.13,2.29,1.99,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-11,Stasiun Klimatologi Jawa Timur,7.1,25.0,85.0,1014.63,4.109479160363086,270.0,0.2218777767857143,1.0,37.0,-7.9008,112.5979,8.21,7.86,10.84,9.8,6.91,4.7,5.74,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-11,Stasiun Geofisika Malang,8.3,27.5,82.0,1019.55,4.109479160363086,270.0,0.2218777767857143,8.0,112.0,-8.15,112.45,5.17,5.72,7.14,6.94,9.51,15.79,17.42,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-11,Stasiun Geofisika Nganjuk,53.5,22.9,88.0,1003.01,4.109479160363086,270.0,0.2218777767857143,7.0,99.0,-7.73486,111.76682,38.16,48.78,44.66,48.8,68.82,38.15,29.86,Lebat,Sedang,Sedang,Sedang,Sedang,Lebat,Sedang,Sedang
2024-02-11,Stasiun Meteorologi Sangkapura,16.4,27.2,89.0,1012.81,9.0,264.0,0.45512,17.0,92.0,-5.8511,112.6578,14.54,22.18,28.5,40.02,40.31,50.26,51.64,Ringan,Ringan,Sedang,Sedang,Sedang,Sedang,Lebat,Lebat
2024-02-12,Stasiun Meteorologi Juanda,84.5,27.9,85.0,1006.75,4.109479160363086,270.0,0.2218777767857143,2.67129,8.0,-7.37235119,112.7816993,104.14,75.18,73.84,2.04,1.41,1.31,0.82,Lebat,Sangat Lebat,Lebat,Lebat,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-12,Stasiun Meteorologi Perak 1,50.0,28.6,82.0,1007.56,4.109479160363086,270.0,0.2218777767857143,1.40168,94.0,-7.223150593,112.7240614,38.45,23.5,20.28,21.39,25.21,20.99,18.39,Sedang,Sedang,Sedang,Sedang,Sedang,Sedang,Sedang,Ringan
2024-02-12,Stasiun Meteorologi Maritim Tanjung Perak,39.0,29.2,78.0,1007.04,4.109479160363086,270.0,0.2218777767857143,1.40168,94.0,-7.204320905,112.7351022,41.21,33.09,30.5,16.69,15.58,14.68,17.05,Sedang,Sedang,Sedang,Sedang,Ringan,Ringan,Ringan,Ringan
2024-02-12,Stasiun Meteorologi Trunojoyo,1.3,27.7,88.0,1005.68,2.0,274.0,0.00298,2.0,112.0,-7.03976,113.914,1.28,1.1,1.32,1.17,1.72,2.48,1.82,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-12,Stasiun Meteorologi Tuban,13.947431043807462,28.2,82.0,1010.24,4.109479160363086,270.0,0.2218777767857143,7.0,127.0,-6.8229,111.99177,16.2,9.54,14.6,11.21,10.45,11.49,9.54,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-12,Stasiun Meteorologi Banyuwangi,0.6,27.8,80.0,1005.85,4.109479160363086,270.0,0.2218777767857143,11.0,80.0,-8.214848016,114.3553195,0.54,0.7,0.69,0.65,0.41,0.5,0.4,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-12,Stasiun Geofisika Pasuruan,24.0,22.1,94.0,1011.35,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,270.0,-7.639341409,112.6882624,21.72,30.8,23.24,24.42,18.74,21.1,21.0,Sedang,Sedang,Sedang,Sedang,Sedang,Ringan,Sedang,Sedang
2024-02-12,Stasiun Meteorologi Dhoho,28.5,29.1,76.0,1009.75,4.109479160363086,270.0,0.2218777767857143,18.0,89.0,-7.75487,111.9469,22.54,24.47,32.84,37.29,33.72,38.92,34.72,Sedang,Sedang,Sedang,Sedang,Sedang,Sedang,Sedang,Sedang
2024-02-12,Stasiun Klimatologi Jawa Timur,1.5,25.0,82.0,1008.81,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,270.0,-7.9008,112.5979,1.51,1.8,2.13,0.84,0.55,0.38,0.29,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-12,Stasiun Geofisika Malang,4.5,29.2,74.0,1005.46,4.109479160363086,270.0,0.2218777767857143,9.0,122.0,-8.15,112.45,4.18,5.41,6.78,1.66,1.65,1.46,1.63,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-12,Stasiun Geofisika Nganjuk,38.0,23.9,88.0,1007.12,4.109479160363086,270.0,0.2218777767857143,15.0,110.0,-7.73486,111.76682,40.06,43.82,58.32,73.5,75.63,82.52,90.71,Sedang,Sedang,Sedang,Lebat,Lebat,Lebat,Lebat,Lebat
2024-02-12,Stasiun Meteorologi Sangkapura,7.0,28.9,83.0,1013.78,8.0,273.0,0.40377,16.0,93.0,-5.8511,112.6578,10.09,9.87,5.73,2.29,3.44,3.94,4.58,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Ringan
2024-02-13,Stasiun Meteorologi Juanda,19.2,29.5,79.0,1012.5,4.109479160363086,270.0,0.2218777767857143,2.1577,95.0,-7.37235119,112.7816993,28.6,16.33,14.18,14.73,21.1,12.01,16.2,Ringan,Sedang,Ringan,Ringan,Ringan,Sedang,Ringan,Ringan
2024-02-13,Stasiun Meteorologi Perak 1,5.0,29.1,81.0,1005.11,4.109479160363086,270.0,0.2218777767857143,2.0712,110.0,-7.223150593,112.7240614,3.61,3.58,2.67,3.12,1.45,1.29,1.41,Ringan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-13,Stasiun Meteorologi Maritim Tanjung Perak,3.5,29.6,78.0,1010.5,4.109479160363086,270.0,0.2218777767857143,2.0712,110.0,-7.204320905,112.7351022,3.73,2.39,3.17,3.37,3.57,3.56,3.01,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-13,Stasiun Meteorologi Trunojoyo,34.2,27.9,91.0,1013.76,1.0,310.0,0.00397,3.0,128.0,-7.03976,113.914,34.92,28.1,25.35,40.57,36.83,40.81,47.44,Sedang,Sedang,Sedang,Sedang,Sedang,Sedang,Sedang,Sedang
2024-02-13,Stasiun Meteorologi Tuban,0.8,29.0,80.0,1001.65,4.109479160363086,270.0,0.2218777767857143,6.0,122.0,-6.8229,111.99177,0.83,0.98,1.26,1.56,1.48,1.41,2.41,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-13,Stasiun Meteorologi Banyuwangi,0.4,28.6,76.0,1012.72,4.109479160363086,270.0,0.2218777767857143,9.0,121.0,-8.214848016,114.3553195,0.39,0.56,0.65,0.33,0.15,0.15,0.1,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-13,Stasiun Geofisika Pasuruan,59.2,23.3,93.0,1006.69,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,153.0,-7.639341409,112.6882624,56.45,76.57,61.54,72.37,55.67,57.56,36.91,Lebat,Lebat,Lebat,Lebat,Lebat,Lebat,Lebat,Sedang
2024-02-13,Stasiun Meteorologi Dhoho,13.8,30.7,68.0,1012.85,4.109479160363086,270.0,0.2218777767857143,16.0,82.0,-7.75487,111.9469,15.51,22.0,8.29,10.27,5.53,7.57,6.12,Ringan,Ringan,Sedang,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-13,Stasiun Klimatologi Jawa Timur,1.4,27.0,76.0,1006.18,4.109479160363086,270.0,0.2218777767857143,9.1697425858016,153.0,-7.9008,112.5979,1.22,1.59,2.16,1.97,1.82,1.44,1.48,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-13,Stasiun Geofisika Malang,13.947431043807462,29.9,70.0,1000.98,4.109479160363086,270.0,0.2218777767857143,8.0,120.0,-8.15,112.45,13.14,12.8,9.49,11.58,17.32,12.92,7.5,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-13,Stasiun Geofisika Nganjuk,41.5,24.9,87.0,1001.86,4.109479160363086,270.0,0.2218777767857143,11.0,119.0,-7.73486,111.76682,23.2,22.11,23.76,27.03,19.53,12.1,11.25,Sedang,Sedang,Sedang,Sedang,Sedang,Ringan,Ringan,Ringan
2024-02-13,Stasiun Meteorologi Sangkapura,13.947431043807462,28.9,83.0,1010.24,4.0,277.0,0.2145,12.0,96.0,-5.8511,112.6578,20.18,10.18,9.09,8.44,10.32,8.18,5.23,Ringan,Sedang,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-14,Stasiun Meteorologi Juanda,0.8,29.0,86.0,1011.3,4.109479160363086,270.0,0.2218777767857143,1.33259,56.0,-7.37235119,112.7816993,0.8,0.57,0.64,0.68,0.56,0.57,0.51,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-14,Stasiun Meteorologi Perak 1,4.5,28.9,85.0,1005.48,4.109479160363086,270.0,0.2218777767857143,0.53815,112.0,-7.223150593,112.7240614,4.75,8.58,9.49,6.63,6.44,3.01,2.93,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan
2024-02-14,Stasiun Meteorologi Maritim Tanjung Perak,16.7,29.1,84.0,1013.19,4.109479160363086,270.0,0.2218777767857143,0.53815,112.0,-7.204320905,112.7351022,17.79,20.33,9.68,8.11,7.49,8.07,10.95,Ringan,Ringan,Sedang,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-14,Stasiun Meteorologi Trunojoyo,21.0,27.7,89.0,1001.69,2.0,329.0,0.00437,3.0,115.0,-7.03976,113.914,14.7,10.93,6.97,5.12,0.74,0.86,1.4,Sedang,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-14,Stasiun Meteorologi Tuban,13.947431043807462,28.5,87.0,1009.67,4.109479160363086,270.0,0.2218777767857143,6.0,123.0,-6.8229,111.99177,17.92,12.97,13.35,12.01,11.52,7.27,6.37,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-14,Stasiun Meteorologi Banyuwangi,13.947431043807462,28.4,81.0,1003.94,4.109479160363086,270.0,0.2218777767857143,9.0,144.0,-8.214848016,114.3553195,16.66,16.87,17.71,13.95,21.24,39.36,36.07,Ringan,Ringan,Ringan,Ringan,Ringan,Sedang,Sedang,Sedang
2024-02-14,Stasiun Geofisika Pasuruan,2.7,21.6,98.0,1006.74,4.109479160363086,270.0,0.2218777767857143,2.0,94.0,-7.639341409,112.6882624,2.16,2.11,3.26,3.36,5.02,5.36,4.73,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Ringan,Ringan,Ringan
2024-02-14,Stasiun Meteorologi Dhoho,13.947431043807462,30.3,72.0,1010.24,4.109479160363086,270.0,0.2218777767857143,9.0,58.0,-7.75487,111.9469,8.85,10.7,11.87,8.31,5.19,4.89,3.13,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Tidak Hujan
2024-02-14,Stasiun Klimatologi Jawa Timur,0.2,27.2,79.0,1005.7,4.109479160363086,270.0,0.2218777767857143,2.0,94.0,-7.9008,112.5979,0.21,0.26,0.33,0.1,0.1,0.14,0.12,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-14,Stasiun Geofisika Malang,13.947431043807462,29.8,73.0,1008.08,4.109479160363086,270.0,0.2218777767857143,3.0,80.0,-8.15,112.45,14.03,13.91,18.8,11.87,9.95,3.54,5.0,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Ringan
2024-02-14,Stasiun Geofisika Nganjuk,6.4,24.9,86.0,1015.03,4.109479160363086,270.0,0.2218777767857143,7.0,106.0,-7.73486,111.76682,10.18,7.68,10.38,15.31,15.52,12.36,14.26,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-14,Stasiun Meteorologi Sangkapura,13.947431043807462,29.0,82.0,1007.12,2.0,314.0,0.08356,12.0,96.0,-5.8511,112.6578,8.88,11.95,9.29,7.75,9.22,7.29,3.56,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Tidak Hujan
2024-02-15,Stasiun Meteorologi Juanda,0.5,29.3,82.0,1014.18,4.109479160363086,270.0,0.2218777767857143,2.95889,150.0,-7.37235119,112.7816993,0.52,0.62,0.91,0.57,0.94,0.39,0.37,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-15,Stasiun Meteorologi Perak 1,0.1,29.8,76.0,1004.35,4.109479160363086,270.0,0.2218777767857143,1.43294,144.0,-7.223150593,112.7240614,0.08,0.1,0.08,0.08,0.06,0.09,0.09,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-15,Stasiun Meteorologi Maritim Tanjung Perak,0.5,30.5,74.0,1012.65,4.109479160363086,270.0,0.2218777767857143,1.43294,144.0,-7.204320905,112.7351022,0.38,0.33,0.28,0.21,0.19,0.23,0.16,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-15,Stasiun Meteorologi Trunojoyo,13.947431043807462,29.0,84.0,1017.21,1.0,317.0,0.00595,2.0,107.0,-7.03976,113.914,14.57,8.38,6.76,5.83,4.05,5.1,6.34,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-15,Stasiun Meteorologi Tuban,3.5,28.4,81.0,997.64,4.109479160363086,270.0,0.2218777767857143,5.0,111.0,-6.8229,111.99177,5.4,6.34,1.6,2.19,2.9,2.59,3.15,Tidak Hujan,Ringan,Ringan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-15,Stasiun Meteorologi Banyuwangi,13.947431043807462,29.2,74.0,1006.02,4.109479160363086,270.0,0.2218777767857143,7.0,112.0,-8.214848016,114.3553195,15.42,15.88,14.64,10.98,7.41,4.89,5.48,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-15,Stasiun Geofisika Pasuruan,1.1,23.5,92.0,1012.89,4.109479160363086,270.0,0.2218777767857143,1.0,119.0,-7.639341409,112.6882624,1.61,1.82,1.47,1.68,1.53,0.62,0.79,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan,Tidak Hujan
2024-02-15,Stasiun Meteorologi Dhoho,12.0,30.4,74.0,1008.98,4.109479160363086,270.0,0.2218777767857143,7.0,346.0,-7.75487,111.9469,8.18,8.46,6.01,6.78,9.81,9.37,9.74,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-15,Stasiun Klimatologi Jawa Timur,13.947431043807462,26.8,77.0,1011.86,4.109479160363086,270.0,0.2218777767857143,1.0,119.0,-7.9008,112.5979,18.71,16.99,17.89,11.79,7.9,9.62,12.16,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
2024-02-15,Stasiun Geofisika Malang,13.947431043807462,30.2,71.0,1006.98,4.109479160363086,270.0,0.2218777767857143,4.0,350.0,-8.15,112.45,15.0,12.91,7.79,4.91,5.52,3.69,3.8,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Tidak Hujan,Tidak Hujan
2024-02-15,Stasiun Geofisika Nganjuk,13.947431043807462,25.2,84.0,1010.43,4.109479160363086,270.0,0.2218777767857143,2.0,52.0,-7.73486,111.76682,14.76,10.96,8.79,9.99,12.79,11.55,11.31,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan,Ringan
